business_id,name,neighborhood,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,Mon,Tue,Wed,Thu,Fri,Sat,Sun
c6f8wBjPLDzyubEBqgcMnw,"Fahrenheit Coffee","Corktown","120 Lombard Avenue",Toronto,ON,M5A 4J6,43.652445243,-79.3729323268,4.5,225,1,7-18,7-18,7-18,7-18,7-18,8-17,9-15
IbDCaYwFi-e-nhEmH-FYPA,"Kona Grill","","Chandler Fashion Center, 3111 W Chandler Blvd",Chandler,AZ,85226,33.3056575,-111.8977551,3.5,270,1,11-22,11-22,11-22,11-22,11-23,11-23,11-22
GPVHfoDjSOivqgIDjIOA-Q,"Hot N Juicy Crawfish","","6751 N Sunset Blvd",Glendale,AZ,85305,33.5342965737,-112.261606542,3.0,235,1,12-22,12-22,12-22,12-22,12-22,12-23,12-23
JrEMvvNR1rUVkAMvPPZYkg,"Danky's Bar-B-Q","","4727 E Bell Rd, Ste 31",Phoenix,AZ,85032,33.6384005,-111.9795246,4.5,210,1,11-20,11-20,11-20,11-20,11-20,11-20,11-18
3sI_seI268r85-uyOmEyEw,"Overnight Prints","Southeast","7582 Las Vegas Blvd S, Ste 487",Las Vegas,NV,89123,36.0519379,-115.1722398,2.5,254,1,6-17,6-17,6-17,6-17,6-17,8-16,8-16
HwEDsb1xtRBTuFwATTRjpA,"The Cheesecake Factory","","3111 W Chandler Blvd, Ste 2100",Chandler,AZ,85226,33.3056575,-111.8977551,3.0,269,1,11-23,11-23,11-23,11-23,11-0,11-0,10-22
dc3uoAmNo5STqKV6mlD_aA,"The Drake Hotel","West Queen West","1150 Queen Street W",Toronto,ON,M6J 1J3,43.6432048,-79.4246377,3.5,267,1,0-0,0-0,0-0,0-0,0-0,0-0,0-0
HYKTKG3X7jtLe6elxp63JQ,"Off the Hook","Spring Valley","4155 S Buffalo Dr, Ste 105",Las Vegas,NV,89147,36.113303,-115.2618547,4.5,230,1,11-20,11-20,11-20,11-20,11-21,11-20,12-18
3Qi7NwTpAc3Oh1-wMb546w,"Yes! Air Conditioning & Plumbing","Spring Valley","6275 S Pioneer Way",Las Vegas,NV,89113,36.07408,-115.257127,3.5,234,1,0-0,0-0,0-0,0-0,0-0,0-0,0-0
-wCtRhzWJ40Z4F8mmg7kWg,"Herringbone","The Strip","3730 Las Vegas Blvd S",Las Vegas,NV,89109,36.1073485,-115.1765836,4.0,215,1,11-22,11-22,11-22,11-22,11-23,10-23,10-22
M-ajUawvXeHSqpeM_2UDOg,"Alamo Rent A Car","","1805 E Sky Harbor Cir S",Phoenix,AZ,85034,33.4306973,-112.0451093,4.0,262,1,0-0,0-0,0-0,0-0,0-0,0-0,0-0
O3OH5IEFMPtz7mPKakPZ3Q,"Japaneiro","Southwest","7315 W Warm Springs Rd, Ste 170",Las Vegas,NV,89113,36.0552046,-115.2509345,4.5,285,1,18-3,18-3,18-3,18-3,18-3,18-3,18-3
AnXovUgUHJap3QaDRnjL1w,"Blueberry Hill Family Restaurant","Eastside","3790 E Flamingo Rd",Las Vegas,NV,89121,36.1161975,-115.092388,4.0,285,1,6-21,6-21,6-21,6-21,6-21,6-21,6-21
R6dsQhkBRq2qwwPnqommKw,"Pointe Hilton Tapatio Cliffs Resort","","11111 N 7th St",Phoenix,AZ,85020,33.5950968646,-112.065436542,3.0,260,1,0-0,0-0,0-0,0-0,0-0,0-0,0-0
PQicuLOZ3uNJKn4PtayjlQ,"Shake Shack","","100 E Camelback Rd, Ste 100",Phoenix,AZ,85012,33.5105643382,-112.07333837,3.0,220,1,11-22,11-22,11-22,11-22,11-22,11-22,11-22
EhtKeNUGGWnjsCLIhCD1jQ,"Wild Horse Pass Hotel and Casino","","5040 Wild Horse Pass Blvd",Chandler,AZ,85226,33.2815660319,-111.972956657,3.0,233,1,0-0,0-0,0-0,0-0,0-0,0-0,0-0
fZM_o3kKZ9mR-1pvBeow8A,"Tempe Marketplace","","2000 E Rio Salado Pkwy",Tempe,AZ,85281,33.4329144,-111.9054505,3.5,203,1,11-21,11-21,11-21,11-21,11-21,11-21,11-18
rnx0KHHTD9Yvr2BWAWwQ4g,"Daisy Cafe & Cupcakery","Schenk - Atwood","2827 Atwood Ave",Madison,WI,53704,43.0936724,-89.3426022,4.0,215,1,8-15,8-20,8-20,8-20,8-20,8-20,8-15
ErHMVkPstNyefb3ZU_z1Cw,"zpizza","","53 W Thomas Rd",Phoenix,AZ,85013,33.479992,-112.076718,3.5,229,1,11-21,11-21,11-21,11-21,11-22,11-22,11-21
p81LV6y6Jxz_q_3HL06jOw,"RA Sushi Bar Restaurant","","13802 N Scottsdale Rd, Ste 176",Scottsdale,AZ,85254,33.6107539581,-111.926453392,3.5,250,1,11-0,11-0,11-0,11-0,11-1,11-1,11-0
PCiyAPyWO9_6IUWgw7Pwog,"Alo Cafe","","6960 E 1st St",Scottsdale,AZ,85251,33.4924038583,-111.930992827,4.5,295,1,7-14,7-14,7-14,7-14,7-14,7-14,7-14
XkvvUNCmLIvOts0OftXegw,"Original Pancake House","Spring Valley","4170 S Ft Apache Rd",Las Vegas,NV,89147,36.1135009105,-115.296490917,3.5,279,1,7-14,7-14,7-14,7-14,7-14,7-15,7-15
5KheTjYPu1HcQzQFtm4_vw,"Arriba Mexican Grill","","1812 E Camelback Rd",Phoenix,AZ,85016,33.5095793,-112.042585,3.5,224,1,11-22,11-22,11-22,11-22,11-23,8-23,8-22
x4aHNNo1osWNCB75q_PijQ,"Pomo Pizzeria -  Scottsdale","","8977 N Scottsdale Rd, Ste 504",Scottsdale,AZ,85253,33.5670239,-111.9254205,4.0,300,1,11-22,11-22,11-22,11-22,11-23,11-23,11-22
_xAJZOKBMPOe47p1MphB2w,"Fishman Lobster Clubhouse Restaurant","Scarborough","680 Silver Star Boulevard",Toronto,ON,M1V 4S5,43.8242335814,-79.3007954253,4.0,288,1,11-23,11-23,11-23,11-23,11-23,11-23,11-23
AFgPDQm_pczo5uV3yQBgwg,"Crave Waffle Sandwich Creations","","9380 W Westgate Blvd, Ste D-103",Glendale,AZ,85305,33.5348101594,-112.260623259,3.5,204,1,9-21,9-21,9-21,9-21,8-22,8-22,8-21
2auigv5pF08RjJ8CL1dIVw,"O&B Canteen","Entertainment District","330 King Street W, Tiff Bell Lightbox",Toronto,ON,M5V 3X2,43.6464088498,-79.3899822895,3.0,226,1,8-22,8-23,8-23,8-23,8-23,8-23,8-22
sUXs9ATmb423TcxgtMalzQ,"Penn's Thai House","","724 W Sunset Rd",Henderson,NV,89011,36.0645190234,-115.023740106,4.0,246,1,11-21,11-21,11-21,11-21,11-21,11-21,11-21
UJ3J2vIJOrxQ9q7M06Wm4Q,"Mandalay Bay Beach","The Strip","3950 S Las Vegas Blvd",Las Vegas,NV,89119,36.0908025,-115.1727807,3.5,245,1,8-20,8-20,8-20,8-20,8-20,8-20,8-20
jqgdPl6C5TMic5001TCY3Q,"Tempe Honda","","8030 S Autoplexloop",Tempe,AZ,85284,33.3425388,-111.9658974,4.0,224,1,8-21,8-21,8-21,8-21,8-21,8-20,10-18
d0z2wUeAuqB5eSpMQ4fC1w,"AutoNation Toyota Tempe","","7970 South Autoplex Lp",Tempe,AZ,85284,33.3444033205,-111.970820185,3.5,205,1,8-21,8-21,8-21,8-21,8-21,8-21,9-19
5T0h9YCsXiDZyBsVIN9gcg,"Viet Bistro","","7175 W Lake Mead Blvd",Las Vegas,NV,89128,36.1953124953,-115.248178026,3.5,278,1,11-21,11-21,11-21,11-21,11-22,11-22,11-21
zaLFPpm-t89qSDOaFVgwDQ,"Bad Daddy's Burger Bar","","Charlotte Douglas Int'l Airport, 5501 R C Josh Birmingham, Concourse C",Charlotte,NC,28208,35.2193592508,-80.9425663948,3.0,241,1,6-22,6-22,6-22,6-22,6-22,6-22,6-22
ibf4xvHWD4t1DOOZhidHBg,"Modern Margarita","","5410 E High St, Ste 115",Phoenix,AZ,85054,33.6759107,-111.9644412,3.5,287,1,11-22,11-0,11-0,11-1,11-2,11-2,11-22
59YbAeuiz0isJtRNKATTKw,"Bacon Bar","Northwest","3520 N Rancho Dr",Las Vegas,NV,89130,36.2234643,-115.2173158,3.5,243,1,0-0,0-0,0-0,0-0,0-0,0-0,0-0
eSENXDnnNSo-MLLkWJQ8Vg,"La Santisima","","5932 W Glendale Ave",Glendale,AZ,85301,33.5388171,-112.1880667,4.0,222,1,11-21,11-21,11-21,11-21,11-21,11-20,11-21
g3g3dWFoVSYhXQTs4ctGyg,"Bond","The Strip","The Cosmopolitan Of Las Vegas, 3708 Las Vegas Blvd S",Las Vegas,NV,89109,36.1098756593,-115.174048043,4.0,229,1,11-5,11-5,11-5,11-5,11-5,10-5,10-5
vQq_sX0kSAUdT3yLW06q5A,"The Blind Pig","","3370 N Hayden Rd",Scottsdale,AZ,85251,33.4869166768,-111.910329919,4.0,280,1,11-21,11-21,11-21,11-21,12-22,12-22,9-21
HFEkIohUqGIudgqbHiK1uA,"The Cracked Egg","Centennial","5570 Painted Mirage, #140",Las Vegas,NV,89149,36.2624124,-115.2563524,3.5,225,1,6-14,6-14,6-14,6-14,6-14,6-15,6-15
EkuSy_kM8dpGrlb2pTxCBw,"Ginseng Korean BBQ II","The Strip","3765 S Las Vegas Blvd",Las Vegas,NV,89109,36.1050193,-115.171768,3.0,240,1,0-0,0-0,0-0,0-0,0-0,0-0,0-0
AOEjA6yCT2htzQCfbPy7vA,"Lush Burger","","18251 N Pima Rd",Scottsdale,AZ,85255,33.6524163,-111.8866493,3.0,258,1,11-21,11-21,11-21,11-21,11-22,11-22,11-21
E67gGK8yOn9kkNzx8FzQKA,"Buffalo Wild Wings","Spring Valley","4280 Hualapi, #108",Las Vegas,NV,89147,36.1120909,-115.3142768,3.0,219,1,0-0,0-0,0-0,0-0,0-0,0-0,0-0
vyQD-pu9jFKRXWI9tt16_Q,"Shakespeare's Grille & Pub","Anthem","790 Coronado Center Dr, Ste 130",Henderson,NV,89052,36.0029432795,-115.107695315,4.0,222,1,10-2,10-2,10-2,10-2,10-3,8-3,8-2
xImiQIhC2ZBDEy7LhpQ4nQ,"Cowboy Ciao","","Phoenix Sky Harbor, 3800 E Sky Harbor Blvd, Terminal 4, Gate B21",Phoenix,AZ,85034,33.437267855,-111.99438894,4.0,278,1,6-22,6-22,6-22,6-22,6-22,6-22,6-22
j0_DUr3vBXY-JP-b0bf93A,"Cartel Coffee Lab","","1 North 1st St",Phoenix,AZ,85004,33.4485961,-112.0721686,4.0,224,1,7-16,7-16,7-16,7-16,7-16,7-16,7-16
uh7DUWtPoZkuEE05fghJ_w,"Beauty & Essex","The Strip","3708 S Las Vegas Blvd",Las Vegas,NV,89109,36.1099345,-115.1754157,4.0,247,1,17-1,17-0,17-0,17-0,17-1,17-1,17-0
ACb637NG7EnswRs8U_BX_w,"Bar Louie","","2000 Rio Salado Pkwy, Ste 1220",Tempe,AZ,85281,33.4329500215,-111.905601025,3.0,252,1,11-2,11-2,11-2,11-2,11-2,11-2,11-2
R0iz7n80-mDo2_uL_Q5ANg,"Oak and Ivy","Downtown","Downtown Container Park, 707 Fremont St",Las Vegas,NV,89101,36.1679027,-115.1380764,4.5,202,1,15-23,15-23,15-23,11-23,11-1,11-1,11-23
mqqpu_OBoaQmtA4wFfG-Yg,"Z'Tejas Mexican Restaurant and Grill","","7014 E Camelback Rd",Scottsdale,AZ,85251,33.5023225,-111.9287986,3.5,212,1,11-22,11-22,11-22,11-22,11-23,11-23,11-21
wUPoQpzy_LKWMO_pgBgkBg,"BJ's Restaurant & Brewhouse","","9748 W. Northern Ave.",Peoria,AZ,85345,33.551939,-112.269247,3.5,243,1,11-23,11-23,11-23,11-23,11-1,10-1,10-23
qO_nFskODvrG9O8SNdUY7g,"Haymaker Restaurant","","1800 N Litchfield Rd",Goodyear,AZ,85395,33.4664613,-112.3588235,3.5,249,1,7-21,7-21,7-21,7-21,7-22,7-22,7-21
S599hCA4kJJO3_b6SRFKoA,"Michoacan Gourmet Mexican Restaurant","Centennial","7870 W Tropical Pkwy",Las Vegas,NV,89149,36.2713574092,-115.266850034,3.5,287,1,11-21,11-21,11-21,11-21,11-22,11-22,8-21
sB1lPLICz4nrOuuqgLv50A,"Morton's The Steakhouse","Eastside","400 E Flamingo Rd",Las Vegas,NV,89169,36.114686,-115.1531337,4.0,219,1,17-23,17-23,17-23,17-23,16-23,16-23,17-22
VbqtbvvtNOe-YKA61-fSNA,"Armadillo Grill","","1904 E Camelback Rd",Phoenix,AZ,85016,33.509564,-112.0408787,4.0,242,1,11-2,11-2,11-2,11-2,11-2,11-2,11-2
Z2iYtj0ybh_ovOyRD8bjMg,"Atomic Liquors","Downtown","917 Fremont St",Las Vegas,NV,89101,36.1667632,-115.1355286,4.5,226,1,16-2,16-2,16-2,14-3,14-4,12-4,12-2
L3R7y3_tUKQlM9kor4-Ccw,"Jamie's Italian","","Yorkdale Shopping Centre, 3401 Dufferin Street, Unit 20",Toronto,ON,M6A 2T9,43.7266461513,-79.4530578107,3.0,216,1,11-23,11-23,11-23,11-23,11-23,11-23,11-23
YXa0A7aXV9wWNR0qJVVSDg,"Bad Daddy's Burger Bar","Ballantyne","15105 John J Delaney Dr, Ste A",Charlotte,NC,28277,35.0527702324,-80.8474124496,4.0,248,1,11-22,11-22,11-22,11-22,11-23,11-23,11-22
zT45hBptOygpgCddHZRsjA,"Changing Hands Bookstore","","6428 S McClintock Dr",Tempe,AZ,85283,33.3624661,-111.9126201,4.5,242,1,10-21,10-21,10-21,10-21,10-21,9-21,10-18
EQCd_CUFrK_gSARL7s01fw,"La Distillerie No.1","Ville-Marie","300 Rue Ontario Est",Montréal,QC,H2X 1H6,45.514786,-73.565361,4.5,208,1,16-3,16-3,16-3,16-3,16-3,16-3,16-3
wu5nk3pY1e_ou_Le_U52Sw,"Cheba Hut","","1710 W Southern Ave",Mesa,AZ,85202,33.393227,-111.868642,4.5,242,1,10-0,10-0,10-0,10-0,10-0,10-0,10-0
ZDDzKXN_JXe7694zePRuTQ,"Chatime - Dundas","Discovery District","132 Dundas Street W",Toronto,ON,M5G 1C3,43.6556573,-79.384737,4.0,263,1,11-0,11-0,11-0,11-0,11-1,11-1,11-0
as_fyujgsdwtV56n31z-Sw,"Bomba Tacos & Rum","","19880 Detroit Rd",Rocky River,OH,44116,41.4795046,-81.8414304,3.5,207,1,11-22,11-22,11-22,11-22,11-23,11-23,11-22
DqcD3YflYhArFsC4KVUnOw,"Nothing Bundt Cakes","Southeast","9711 S. Eastern Avenue, #H10",Las Vegas,NV,89183,36.0126441,-115.1196051,4.5,209,1,9-18,9-18,9-18,9-18,9-18,9-18,10-16
pRmb8_tAP5y4YPt_viL07g,"Whole Foods Market","Westside","8855 W Charleston Blvd",Las Vegas,NV,89117,36.1577579052,-115.288262449,4.0,201,1,8-22,8-22,8-22,8-22,8-22,8-22,8-22
lvuuyYZ-CzFrg1BLdV2OPw,"Libre Mexican Cantina","South Summerlin","11011 W Charleston Blvd",Las Vegas,NV,89135,36.1569658,-115.3335939,4.0,244,1,16-22,16-22,16-22,16-22,16-23,11-23,16-22
fL2vdjn-ApNcsVntxtg4Dg,"Fiesta Henderson","","777 W Lake Mead Pkwy",Henderson,NV,89015,36.031979,-115.009344,2.5,203,1,0-0,0-0,0-0,0-0,0-0,0-0,0-0
qVO3l9Q0-KVQE7W9JL9ePw,"Greenland Supermarket","Chinatown","6850 Spring Mountain Rd",Las Vegas,NV,89146,36.127061,-115.241457,4.0,267,1,8-23,8-23,8-23,8-23,8-23,8-23,8-23
Cf0iV72DTqR0ggBje2d0sg,"Espresso A Mano","Lawrenceville","3623 Butler St",Pittsburgh,PA,15201,40.4660716,-79.9650912,4.5,255,1,7-21,7-21,7-21,7-21,7-21,8-21,8-18
fo0I_-vX1xNsjS2JcnhlMw,"Dutch Bros Coffee","","4 W Camelback Rd",Phoenix,AZ,85013,33.5094883,-112.0742698,4.5,220,1,0-0,0-0,0-0,0-0,0-0,0-0,0-0
IZNhxNgoIQL4tt0Ync8g4Q,"HI-Scores Bar-Arcade","","65 S Stephanie St",Henderson,NV,89012,36.0258847,-115.0479701,3.5,200,1,10-2,10-2,10-2,10-2,10-2,10-2,10-2
w2yx8dfNXi3TcPZSdQOw3A,"Metro Pizza","","1420 W Horizon Ridge Pkwy",Henderson,NV,89012,36.021803963,-115.048688312,3.5,294,1,11-22,11-22,11-22,11-22,11-22,11-22,11-22
c4KXpCou6HBOgfKp2z2_hw,"Terrace Restaurants - Ballantyne","Ballantyne","14815 Ballantyne Village Way, Ste 150",Charlotte,NC,28277,35.0534750679,-80.8516094545,4.0,252,1,8-21,8-21,8-21,8-21,8-22,8-22,8-21
_jsxUnZ8Iq8_kZNQcnzyrQ,"Aliante Casino + Hotel + Spa","","7300 N Aliante Pkwy",North Las Vegas,NV,89084,36.2919853,-115.1806678,3.5,236,1,0-0,0-0,0-0,0-0,0-0,0-0,0-0
uC3qwaxsOkdJzpOc0v1Mog,"Cafe Hollander","","726 N Midvale Blvd",Madison,WI,53705,43.0729630383,-89.4538805487,3.5,252,1,8-0,8-0,8-0,8-0,8-0,8-0,8-0
LBBp51YHui5gvXNSyUcLKg,"Valle Luna Mexican Restaurant","","1949 W Ray Rd",Chandler,AZ,85224,33.3191497,-111.8740975,3.5,275,1,11-22,11-22,11-22,11-22,11-0,11-0,11-22
1FlIbmN4aNJuXsGK0shnfQ,"Leroy Fox","Cotswold","705 S Sharon Amity Rd",Charlotte,NC,28211,35.1718223,-80.8071432,3.5,220,1,11-0,11-0,11-0,11-1,11-2,11-2,10-0
lkjgZcgbpbYR_mXoGXWmQw,"RA Sushi Bar Restaurant","","1652 S Val Vista Dr, Ste 101",Mesa,AZ,85204,33.3853255,-111.7558768,3.5,203,1,11-0,11-0,11-0,11-0,11-1,11-1,11-0
0J_NiF5Lb0bFM5v6ZY-uGw,"Zet's Restaurant","","6445 Airport Road",Mississauga,ON,L4V 1Y4,43.6930603,-79.6273534,4.0,219,1,0-0,0-0,0-0,0-0,0-0,0-0,0-0
H8RPjZJMrDC7nNcx2S6nHQ,"Living Spaces","","16275 N Scottsdale Rd",Scottsdale,AZ,85260,33.6345174187,-111.919635259,2.5,223,1,10-21,10-21,10-21,10-21,10-21,9-21,9-21
7ZUYzw56X2WPcjmEWI6zIA,"Trader Joe's","Westside","2101 S Decatur Blvd",Las Vegas,NV,89102,36.1486584,-115.2098129,4.5,217,1,8-20,8-20,8-20,8-20,8-20,8-20,8-20
4twpbw7n4DmsLxAm6-sMkg,"Seor Ak San","Chinatown","357 Spadina Avenue",Toronto,ON,M5T,43.655494,-79.3989165,4.0,207,1,11-23,11-23,11-23,11-23,11-23,11-23,11-23
jGlk7K1-IB8XyhlBEmeEHQ,"Eco Friend Carpet Care","Southwest","9154 Badby Ave",Las Vegas,NV,89148,36.053305,-115.291601,5.0,233,1,9-17,9-17,9-17,9-17,9-17,9-17,8-16
kPorLswaS8h4xy-notLk9Q,"Arizona Science Center","","600 E Washington St",Phoenix,AZ,85004,33.4486735,-112.066671,4.0,279,1,10-17,10-17,10-17,10-17,10-17,10-17,10-17
zOL260xaXDYZZPBItzALxQ,"MacAlpine's Soda Fountain","","2303 N 7th St",Phoenix,AZ,85006,33.4732278,-112.0647459,4.0,275,1,11-19,11-19,11-19,11-19,11-20,11-20,11-19
BOQOuwSNhfKx1xvKtONsBg,"Settebello Pizzeria Napoletana","Westside","9350 W Sahara Ave, Ste 170",Las Vegas,NV,89117,36.1472606377,-115.299658589,4.0,269,1,11-21,11-21,11-21,11-21,11-22,11-22,11-21
3saG51hM2M14G5f-QwhGhg,"Melt","","910 N 5th St",Phoenix,AZ,85004,33.458066,-112.067834,4.0,267,1,12-0,12-0,12-0,12-0,12-0,12-0,12-0
N8ArHOgRDI8wOJIOZaEHyg,"Olive Garden Italian Restaurant","","4400 E. Sunset Rd.",Henderson,NV,89014,36.0714455193,-115.077228885,3.5,211,1,11-22,11-22,11-22,11-22,11-23,11-23,11-22
LGEIsxeJQATo9J1IA-TEdA,"Fajitas A Sizzlin Celebration","","9841 N Black Canyon Hwy",Phoenix,AZ,85021,33.5764031,-112.1162617,3.5,219,1,11-22,11-22,11-22,11-22,11-23,11-23,11-22
6g2EQgi1QiXcp9TvbyG-Ig,"Sixt rent a car","Southeast","220 E Warm Springs Rd",Las Vegas,NV,89119,36.05757,-115.162776,2.5,229,1,0-0,0-0,0-0,0-0,0-0,0-0,0-0
sQV-yfhFjeRWnHw66n8qrQ,"The Keg Steakhouse + Bar","","3065 W Chandler Blvd",Chandler,AZ,85226,33.3052421,-111.896515,4.0,234,1,16-23,16-23,16-23,16-23,16-23,16-23,16-22
xpocpPlEWaQygGMLSvjelQ,"Dolce Salon & Spa","","3325 W Chandler Blvd, Ste 1",Chandler,AZ,85226,33.3045852185,-111.899208853,3.5,289,1,8-21,8-21,8-21,8-21,8-21,8-21,9-18
9NaZIhfRPkxRJn1eA9zrTA,"Saddle Mountain Brewing Company","","15651 W Roosevelt St",Goodyear,AZ,85338,33.4565678849,-112.395537819,4.0,280,1,11-22,11-22,11-22,11-22,11-23,11-23,11-22
DMmeFKsUuMl0kDy7Zd7W3A,"Sandbar Mexican Grill","","7200 W. Ray Road",Chandler,AZ,85226,33.3204996528,-111.96630916,3.0,253,1,11-2,11-2,11-2,11-2,11-2,11-2,11-2
zEOfVGv6DeprEzmFYMFhXA,"Outback Steakhouse","","521 N Stephanie St",Henderson,NV,89014,36.0576865,-115.0468364,3.5,232,1,11-22,11-22,11-22,11-22,11-23,11-23,11-22
7aZf5c1UNotq4MabBXMZLA,"Sichuan Gourmet","Squirrel Hill","1900 Murray Ave",Pittsburgh,PA,15217,40.4358112,-79.923142,4.0,204,1,11-21,11-21,11-21,11-21,11-22,11-22,12-21
10tJuB_YkVQWuk4PtoI7iA,"Intermezzo Pizzeria and Cafe","Plaza Midwood","1427 E 10th St",Charlotte,NC,28204,35.2221517,-80.8216842,4.0,218,1,11-0,11-0,11-0,11-0,11-0,11-0,12-0
qJf61TR4Jq9Xph5RiXPS9A,"Cupz N' Crepes","","4232 E Chandler Blvd",Ahwatukee,AZ,85048,33.305824,-111.991311,4.0,236,1,7-15,7-15,7-15,7-15,7-15,8-15,8-15
tMYYSWyTppDcF070Hmy-kQ,"Blue Ribbon Fried Chicken","South Summerlin","Downtown Summerlin, 1770 Festival Plaza Dr",Las Vegas,NV,89135,36.1517914562,-115.332706822,3.5,272,1,11-21,11-21,11-21,11-21,11-22,11-22,11-21
BSDKbSLFO3CP-uhfcuUCkA,"Dave & Buster's","South Summerlin","2130 Park Centre Dr, Ste 100",Las Vegas,NV,89135,36.1486189,-115.332454,2.5,213,1,11-0,11-0,11-0,11-0,11-2,11-2,11-0
9p-cpmHaga-EXyc6ZzYCcQ,"Velveteen Rabbit","Downtown","1218 S Main St",Las Vegas,NV,89104,36.156592376,-115.153890252,4.5,239,1,17-1,17-1,17-2,17-2,17-2,17-2,17-0
6nbmlMVmbifIjrEEbCaA6w,"Old Town Sarajevo","","3411 W Northern Ave, Ste B",Phoenix,AZ,85051,33.5527212,-112.1325882,4.5,217,1,9-21,9-21,9-21,9-21,9-21,9-21,9-19
wY3dlpLa0BHfDENYAPYuZA,"Ten Penny","Downtown","960 Penn Ave",Pittsburgh,PA,15222,40.4444316,-79.9956094,3.0,281,1,11-23,11-23,11-23,11-23,11-23,10-23,10-23
trodK1jXLGIn5qjJCooIpQ,"Rooster's at Southpark","South Park","6601 Morrison Blvd",Charlotte,NC,28211,35.153958,-80.8278787,4.0,225,1,11-22,11-22,11-22,11-22,11-23,11-23,11-21
Vbkb2shDxUE8H3PzrFnypA,"Ella's Deli","Eken Park","2902 E Washington Ave",Madison,WI,53704,43.1035133,-89.344598,3.0,214,1,10-21,10-21,10-21,10-21,10-22,10-22,10-21
ZosrzTfiiPhbURA04AQTUA,"Pyramid Cafe","The Strip","3900 Las Vegas Blvd S",Las Vegas,NV,89109,36.0953641961,-115.175830263,3.0,241,1,7-13,7-13,7-13,7-13,7-14,7-14,7-14
z0cjTX7o6gJsXm2hWHaKGw,"Sambalatte","The Strip","3770 Las Vegas Blvd S",Las Vegas,NV,89109,36.1044734801,-115.173704358,4.0,288,1,7-22,7-22,7-22,7-22,7-22,7-22,7-22
o6Yor6ofIw2TqM3mN28Kzg,"Tacos El Asador","Koreatown","689 Bloor St W",Toronto,ON,M6G 1L2,43.6638623,-79.4169921,4.0,217,1,12-21,12-21,12-21,12-21,12-21,12-21,14-21
e1RcTvtihmYdf8At7hLgRw,"JACK Cleveland Casino","Tower City","100 Public Square",Cleveland,OH,44113,41.4978929169,-81.692509473,3.0,216,1,0-0,0-0,0-0,0-0,0-0,0-0,0-0
Fozo0B-y42EhRMomR0K5vQ,"Waffallonia","Squirrel Hill","1707 Murray Ave",Pittsburgh,PA,15217,40.4377293,-79.9227349,4.5,224,1,11-22,11-22,11-22,11-22,11-23,9-23,9-22
HaPwC4nxs6RPfe1pAQkQ4A,"Mastrioni's","Spring Valley","3330 S Hualapai Way, Ste 160",Las Vegas,NV,89117,36.1291479,-115.3145433,4.0,246,1,11-22,11-22,11-22,11-22,11-22,16-22,17-21
JwyH48vqADWY6HieOMDxgQ,"My Big Fat Greek Restaurant","","525 S Mill Ave",Tempe,AZ,85281,33.4246763733,-111.939850896,3.5,239,1,11-23,11-23,11-23,11-23,11-0,11-0,11-23
0xfVubbU3z8O2NcuEYSQNg,"Sushi 101 Bar and Grill","","920 E University Dr, Ste D101",Tempe,AZ,85281,33.4223065921,-111.925790447,3.5,255,1,11-23,11-23,11-23,11-0,11-0,12-0,12-22
ho1vUk9R7Ole9aNmX6NMDA,"American Airlines","","4000 E Sky Harbor Blvd",Phoenix,AZ,85034,33.4360502,-111.994973,1.5,243,1,4-0,4-0,4-0,4-0,4-0,4-0,4-0
nMaIIKEAW2cTEWbEyeFyXQ,"Surang's Thai Kitchen","Spring Valley","5455 S Fort Apache Rd, Ste 105",Las Vegas,NV,89148,36.089564,-115.2974352,4.0,207,1,11-22,11-22,11-22,11-22,11-22,11-22,11-22
